,subject,metadata.category.set,metadata.category.len,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,valid_x,reasons_x,metadata.dims.product,metadata.dims_by_unit,valid_y,reasons_y,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,paths.source_mask.exc
3410,wss.6734fc1b08d9572d372fd8fa16ad068d,{'Guitar'},1.0,True,(),0.0015049996268453,True,(),"(3,)",[107.38397    4.801777  30.229244],True,(),True,(),True,(),15587.222292011831,[71351.49277418  3190.55029274 20085.88139212],True,(),True,3935857.0,True,(),True,18280.0,True,(),True,(),
3411,wss.673d78d408bf142b9642f282fb76cb9,"{'MilkCarton', 'FoodItem'}",2.0,True,(),0.0267821168776713,True,(),"(3,)",[12.265644 34.24549  13.391058],True,(),True,(),True,(),5624.820027463352,[ 457.97888405 1278.67002285  499.99998361],True,(),True,233329.0,True,(),True,31218.0,True,(),True,(),
3412,wss.674ca67d5876e229d7c94fd3267ccbc,{'ChestOfDrawers'},1.0,True,(),0.0333523140567466,True,(),"(3,)",[112.56406  109.22883   63.369396],True,(),True,(),True,(),779141.9688395553,[3375.00000175 3275.0000439  1899.99997878],True,(),True,500604.0,True,(),True,41149.0,True,(),True,(),
3413,wss.6753572868705eacdd043998582f5fa,"{'_StanfordSceneDBModels', 'CellPhone'}",2.0,True,(),0.0419523423252969,True,(),"(3,)",[ 9.439278 28.523691  9.043331],True,(),True,(),True,(),2434.8540109692885,[225.00002328 679.90699491 215.56200438],True,(),True,399110.0,True,(),True,20997.0,True,(),True,(),
3414,wss.6754d2ca8f76f979b2372ed20a2d69c8,"{'Lamp', 'WallLamp'}",2.0,True,(),0.0572588499653437,True,(),"(3,)",[86.57554  43.295013 43.28771 ],True,(),True,(),True,(),162254.85284615643,[1512.00277429  756.12788287  756.00033927],True,(),True,106731.0,True,(),True,38315.0,True,(),True,(),
3415,wss.67609f1b7fd636731085a6d70c973b41,"{'Sink', '_StanfordSceneDBModels'}",2.0,True,(),0.0298265980031319,True,(),"(3,)",[281.82614 136.1963  118.60189],True,(),True,(),True,(),4552376.697988542,[9448.81947215 4566.27001127 3976.38007484],True,(),True,5762616.0,True,(),True,35265.0,True,(),True,(),
3416,wss.67737b5751c869fbc21ab023f0ac9651,"{'_StanfordSceneDBModels', 'Plant'}",2.0,True,(),0.0140601892911788,True,(),"(3,)",[102.86786 113.43142 223.35736],True,(),True,(),True,(),2606233.6137463045,[ 7316.250007    8067.55994894 15885.80035264],True,(),True,4275532.0,True,(),True,29825.0,True,(),True,(),
3417,wss.677604af8dce0d0d2ea36af129782398,{'PottedPlant'},1.0,True,(),0.030038344391985,True,(),"(3,)",[ 69.542885 104.41148   57.335987],True,(),True,(),True,(),416320.9331298099,[2315.13708254 3475.93990659 1908.75989208],True,(),True,937666.0,True,(),True,31056.0,True,(),True,(),
3418,wss.67775df4b93eeb1db6378af21f637882,"{'Cabinet', 'Sideboard'}",2.0,True,(),0.0285841301102294,True,(),"(3,)",[143.48318   95.09283   41.075684],True,(),True,(),True,(),560445.7366584496,[5019.67978199 3326.77012151 1437.01011161],True,(),True,1002575.0,True,(),True,82168.0,True,(),True,(),
3419,wss.67948a2e43af2e36346ba48cc67751fb,{'PottedPlant'},1.0,True,(),0.0486302366930269,True,(),"(3,)",[ 47.966003 120.78113   45.620514],True,(),True,(),True,(),264297.34036523965,[ 986.34113798 2483.66321477  938.11005461],True,(),True,1030516.0,True,(),True,32010.0,True,(),True,(),
3420,wss.679c9469f32e957d329e3597d8f4bd9a,{'Sword'},1.0,True,(),0.0116123660073191,True,(),"(3,)",[ 9.222191 19.342255 69.27252 ],True,(),True,(),True,(),12356.691493047789,[ 794.16985257 1665.66012368 5965.40962938],True,(),True,694663.0,True,(),True,17798.0,True,(),True,(),
3421,wss.67a30cc2247d16e7ef2581bce09dd1a3,{'ChestOfDrawers'},1.0,True,(),0.0293283423742461,True,(),"(3,)",[113.54555 102.28259  72.58797],True,(),True,(),True,(),843017.2980171168,[3871.52974932 3487.49986258 2475.01100041],True,(),True,7371297.0,True,(),True,55372.0,True,(),True,(),
3422,wss.67a508f171d450b735836c728d324152,"{'WallClock', 'Clock'}",2.0,True,(),0.0507786024791171,True,(),"(3,)",[62.41629  62.04483  22.245861],True,(),True,(),True,(),86149.50155081024,[1229.18487222 1221.86958622  438.09518013],True,(),True,53119.0,True,(),True,52528.0,True,(),True,(),
3423,wss.67adaeaa69ba6a177843fb4efdc19510,{'_StanfordSceneDBModels'},1.0,True,(),0.0846181197565615,True,(),"(3,)",[228.3437    21.15859   46.112816],True,(),True,(),True,(),222790.87614855845,[2698.5201356   250.04798099  544.95202839],True,(),True,517038.0,True,(),True,17862.0,True,(),True,(),
3424,wss.67b317ede52abacc96f177618e585eb9,"{'WallClock', 'Clock'}",2.0,True,(),0.036218911324778,True,(),"(3,)",[27.164183 88.73633   7.922887],True,(),True,(),True,(),19097.722231278778,[ 749.99998637 2449.99992419  218.75000408],True,(),True,942101.0,True,(),True,36734.0,True,(),True,(),
3425,wss.67b48afbd7e12e1969fb87c90c7e9d0b,{'Rack'},1.0,True,(),0.0674775752180254,True,(),"(3,)",[167.90965  260.69852   31.291578],True,(),True,(),True,(),1369751.1909644445,[2488.37705649 3863.483819    463.73299424],True,(),True,2510104.0,True,(),True,20619.0,True,(),True,(),
3426,wss.67c1a05819eac1e249dd82184c01c565,"{'Lamp', 'FloorLamp'}",2.0,True,(),0.0286056923748396,True,(),"(3,)",[ 58.80037 156.82347  54.05789],True,(),True,(),True,(),498482.83506386355,[2055.54786892 5482.24695788 1889.75988736],True,(),True,2832299.0,True,(),True,23101.0,True,(),True,(),
3427,wss.67c76927b842044fa570c6c691c987a8,{'_StanfordSceneDBModels'},1.0,True,(),0.0630096187139516,True,(),"(3,)",[6.104057  3.3473861 6.104057 ],True,(),True,(),True,(),124.72197209043526,[96.87500297 53.12500168 96.87500297],True,(),True,148296.0,True,(),True,51320.0,True,(),True,(),
3428,wss.67d9afec46e20fd279c4b4a860b67e81,"{'Chair', 'Recliner'}",2.0,True,(),0.021340643287179,True,(),"(3,)",[102.785095  89.32332  114.92131 ],True,(),True,(),True,(),1055104.7209444884,[4816.40096865 4185.59641328 5385.09118275],True,(),True,770427.0,True,(),True,53683.0,True,(),True,(),
3429,wss.67dfd946f41bc4ff823f914654f4e75a,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0074530336757822,True,(),"(3,)",[21.126677 66.312546 54.58439 ],True,(),True,(),True,(),76470.75118128696,[2834.64129092 8897.38982603 7323.78147939],True,(),True,633709.0,True,(),True,20334.0,True,(),True,(),
3430,wss.67e4d0cf70b87600ddf024f7de40d58f,{'Microwave'},1.0,True,(),0.0278100383838168,True,(),"(3,)",[83.43025 44.49611 42.51218],True,(),True,(),True,(),157818.8832832793,[3000.00484892 1600.00174706 1528.66311845],True,(),True,780327.0,True,(),True,42881.0,True,(),True,(),
3431,wss.67e882442eb4c03255e8ddeaf1791474,"{'Computer', 'Laptop'}",2.0,True,(),0.0307250424140642,True,(),"(3,)",[40.509434 32.974422 37.06423 ],True,(),True,(),True,(),49509.47819207259,[1318.45005953 1073.20997497 1206.31989699],True,(),True,1558167.0,True,(),True,22825.0,True,(),True,(),
3432,wss.67ed8e9cca1e1e89c890e9e5b63a07d7,{'Pencil'},1.0,True,(),0.0010607687453549,True,(),"(3,)",[ 1.620388 20.110247  1.620388],True,(),True,(),True,(),52.80261624798567,[ 1527.56008988 18958.18206189  1527.56008988],True,(),True,174768.0,True,(),True,20148.0,True,(),True,(),
3433,wss.67efc9109b2b64211ba7a7e54b0d6212,{'DartBoard'},1.0,True,(),0.0084601773674959,True,(),"(3,)",[110.631454  54.29167   11.657709],True,(),True,(),True,(),70020.47154750969,[13076.72985971  6417.32054089  1377.95089791],True,(),True,479986.0,True,(),True,37900.0,True,(),True,(),
3434,wss.67efcc256e30d958873597b3ac6495b5,{'Calculator'},1.0,True,(),0.0008940336977380054,True,(),"(3,)",[19.089407  9.690431 29.833277],True,(),True,(),True,(),5518.69625657369,[21351.99942496 10838.99972061 33369.29813214],True,(),True,960218.0,True,(),True,24257.0,True,(),True,(),
3435,wss.67f091721c90a533d747b49524a1246e,"{'Speaker', '_AttributesTrain'}",2.0,True,(),0.0102806112382587,True,(),"(3,)",[22.681595 75.2128   20.53254 ],True,(),True,(),True,(),35027.40999410226,[2206.24965523 7315.98523248 1997.21004171],True,(),True,14815976.0,True,(),True,32119.0,True,(),True,(),
3436,wss.67f50d2bf77aec1be55d7f7950723ffc,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0218585794555291,True,(),"(3,)",[19.944824 65.63278  55.355225],True,(),True,(),True,(),72461.88520512929,[ 912.44831534 3002.60957642 2532.42554543],True,(),True,12030072.0,True,(),True,19729.0,True,(),True,(),
3437,wss.67fb05261fbd0048643bc5e60b471691,"{'_StanfordSceneDBModels', 'Desk', '_PilotStudyModels'}",3.0,True,(),0.0286576444433853,True,(),"(3,)",[128.2848   82.92663  54.04342],True,(),True,(),True,(),574926.1235672781,[4476.46003332 2893.70014915 1885.82910597],True,(),True,2034694.0,True,(),True,28432.0,True,(),True,(),
3438,wss.67fc07a1d2d71bdc6af54a1f6b919e66,"{'_AttributesTrain', 'Barstool', 'Stool'}",3.0,True,(),0.0335705837612598,True,(),"(3,)",[57.069992 98.513214 57.06999 ],True,(),True,(),True,(),320855.94924979226,[1699.99998826 2934.51000735 1699.99992868],True,(),True,4660306.0,True,(),True,28017.0,True,(),True,(),
3439,wss.6807e9c9868efb4ea93f44a78566235f,"{'Lamp', 'WallLamp'}",2.0,True,(),0.0207271230624037,True,(),"(3,)",[21.767971 56.18253  85.98832 ],True,(),True,(),True,(),105161.96839950401,[1050.21671046 2710.58023011 4148.58925385],True,(),True,1446228.0,True,(),True,19023.0,True,(),True,(),
3440,wss.680e5d7185a51e26a50ffe9b7408540a,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.032111835609719,True,(),"(3,)",[17.66151  63.521385 58.95958 ],True,(),True,(),True,(),66145.78447293192,[ 550.00001291 1978.12998833 1836.07006204],True,(),True,398694.0,True,(),True,20905.0,True,(),True,(),
3441,wss.681ab828f572596716b34c3751bc447d,{'Tank'},1.0,True,(),0.0101948455989294,True,(),"(3,)",[240.59836 137.23383 337.10382],True,(),True,(),True,(),11130572.957531828,[23600.00037914 13461.09940247 33066.10352543],True,(),True,452759.0,True,(),True,41376.0,True,(),True,(),
3442,wss.681e91bbadebeac529471183b63392dc,{'Bottle'},1.0,True,(),0.003700078355194,True,(),"(3,)",[16.389385 31.567516 13.153482],True,(),True,(),True,(),6805.245567719373,[4429.46971028 8531.58040712 3554.91985231],True,(),True,9649648.0,True,(),True,35541.0,True,(),True,(),
3443,wss.6821923e75e32652c09bba4f808ad8c3,"{'Cake', 'FoodItem'}",2.0,True,(),0.0009236503038822288,True,(),"(3,)",[21.337019 38.467636 21.910278],True,(),True,(),True,(),17983.620521697416,[23100.75459329 41647.40252703 23721.39965516],True,(),True,2731027.0,True,(),True,33391.0,True,(),True,(),
3444,wss.6824a2dc649d72353eebb3d2fa0ecb59,{'PaperBox'},1.0,True,(),0.0177758333278139,True,(),"(3,)",[73.32477  62.659813 79.2139  ],True,(),True,(),True,(),363949.5607938993,[4124.96948232 3525.00002922 4456.26928084],True,(),True,5571.0,True,(),True,23096.0,True,(),True,(),
3445,wss.683513ab84e2a3bcb166a30143754bb2,"{'_Attributes', 'Plant'}",2.0,True,(),0.0106073229524899,True,(),"(3,)",[253.00374 243.98112 219.2802 ],True,(),True,(),True,(),13535757.974681146,[23851.79947223 23001.19654062 20672.52981569],True,(),True,49217061.0,True,(),True,56768.0,True,(),True,(),
3446,wss.68582543c4c6d0bccfdfe3f21f42a111,"{'_StanfordSceneDBModels', 'Bowl', '_Attributes', '_EvalSetInScenes'}",4.0,True,(),0.0347887019635081,True,(),"(3,)",[28.495913 11.825792 28.495913],True,(),True,(),True,(),9602.744824854406,[819.11400517 339.93197022 819.11400517],True,(),True,621050.0,True,(),True,51259.0,True,(),True,(),
3447,wss.6868aac7c700ebecb52e9c8db06cc58b,"{'Cake', 'FoodItem'}",2.0,True,(),0.0004481946339434601,True,(),"(3,)",[32.859077 16.381514 32.666935],True,(),True,(),True,(),17584.004482334574,[73314.3025629  36550.00028864 72885.60042002],True,(),True,11287456.0,True,(),True,35812.0,True,(),True,(),
3448,wss.686a205c36f5c85443ee5a34155b4f2b,"{'WallClock', 'Clock'}",2.0,True,(),1.2500212081977675e-06,True,(),"(3,)",[58.525425  58.52539    6.8495035],True,(),True,(),True,(),23461.079139449248,[46819545.63345345 46819517.63392852  5479509.83157746],True,(),True,771358.0,True,(),True,55905.0,True,(),True,(),
3449,wss.686c5c4a39de31445c31d9fe12bfc9ab,"{'_StanfordSceneDBModels', 'Couch'}",2.0,True,(),0.0245657995805798,True,(),"(3,)",[193.3018   73.45788 194.6825 ],True,(),True,(),True,(),2764402.0294099315,[7868.73634485 2990.24991061 7924.94049955],True,(),True,2027337.0,True,(),True,44883.0,True,(),True,(),
3450,wss.686dfa4449cbe192baf31bf516806a37,"{'DeskLamp', 'Lamp'}",2.0,True,(),1.848308972664857e-05,True,(),"(3,)",[16.518337 34.751514 79.64125 ],True,(),True,(),True,(),45717.04170847742,[ 893699.98438    1880178.82907834 4308871.03713914],True,(),True,1902288.0,True,(),True,17507.0,True,(),True,(),
3451,wss.6885079409e1f5bfc7cb9b0d75b76b8,{'Mattress'},1.0,True,(),0.0212556022106418,True,(),"(3,)",[207.24213   43.047504 130.72195 ],True,(),True,(),True,(),1166204.0356911803,[9750.00039737 2025.2309755  6149.99983085],True,(),True,12202222.0,True,(),True,24863.0,True,(),True,(),
3452,wss.6888d8702b758476fc350be62d126bad,{'Microwave'},1.0,True,(),0.0391990525602977,True,(),"(3,)",[74.38569  44.60068  56.792217],True,(),True,(),True,(),188416.8325478017,[1897.63999744 1137.7999489  1448.8160629 ],True,(),True,1936251.0,True,(),True,45907.0,True,(),True,(),
3453,wss.688aecf9400346295fbc99e999c340ed,{'Gun'},1.0,True,(),0.0269159449234443,True,(),"(3,)",[ 30.208038  28.621613 109.00986 ],True,(),True,(),True,(),94250.22725400007,[1122.31014315 1063.37017264 4050.01051644],True,(),True,1026970.0,True,(),True,24411.0,True,(),True,(),
3454,wss.68937e69ee6e9c321a377a4ec1b004d4,{'Table'},1.0,True,(),0.0306563070785117,True,(),"(3,)",[68.382935 65.14466  59.3543  ],True,(),True,(),True,(),264410.5296069975,[2230.63185089 2125.00024328 1936.12035031],True,(),True,310455.0,True,(),True,40599.0,True,(),True,(),
3455,wss.6897b6e1470cdd4af8e8ff67ecd10c0b,"{'_StanfordSceneDBModels', 'ToyFigure', '_SceneGalleryModels'}",3.0,True,(),0.005056112263358,True,(),"(3,)",[20.031357 25.078728 12.095285],True,(),True,(),True,(),6076.198907557569,[3961.81017284 4960.08132212 2392.21053054],True,(),True,8464027.0,True,(),True,40943.0,True,(),True,(),
3456,wss.68a94becfec1965e21d6b7a56ef55b4,{'Lamp'},1.0,True,(),0.0020547403798232,True,(),"(3,)",[52.895798 61.62786  14.452469],True,(),True,(),True,(),47112.95092901593,[25743.29999031 29993.01547055  7033.72024121],True,(),True,9552656.0,True,(),True,24624.0,True,(),True,(),
3457,wss.68a99bcc0284ef67356f94fde5becb81,"{'_StanfordSceneDBModels', '_SceneGalleryModels', 'FoodItem'}",3.0,True,(),0.0205439020109018,True,(),"(3,)",[20.343065 21.528057 24.017946],True,(),True,(),True,(),10518.57929980487,[ 990.22400853 1047.90496901 1169.10341508],True,(),True,22641514.0,True,(),True,32139.0,True,(),True,(),
3458,wss.68aa1ed740374787de650492e45fb14f,{'Cabinet'},1.0,True,(),0.0322286771556597,True,(),"(3,)",[116.02324  111.188934  84.6006  ],True,(),True,(),True,(),1091390.072010518,[3600.00006949 3449.99993214 2625.01000557],True,(),True,278695.0,True,(),True,87653.0,True,(),True,(),
3459,wss.68bbf69cd8c771d27bf41c709bc6a298,"{'_StanfordSceneDBModels', '_SceneGalleryModels', 'Books'}",3.0,True,(),0.0211476521823592,True,(),"(3,)",[65.28705  23.295696 22.271011],True,(),True,(),True,(),33872.14252983403,[3087.20085979 1101.57363092 1053.1197888 ],True,(),True,172900.0,True,(),True,34979.0,True,(),True,(),
3460,wss.68c411e8b84a6f16ca6895dabdbc0ada,{'TapeMeasure'},1.0,True,(),0.0758745890423829,True,(),"(3,)",[ 5.0843506  8.105682  10.186157 ],True,(),True,(),True,(),419.79321772542727,[ 67.00992604 106.82999542 134.24991329],True,(),True,3346896.0,True,(),True,34049.0,True,(),True,(),
3461,wss.68c52fa67028fceb47637d2621d965b1,"{'MediaStorage', 'TvStand'}",2.0,True,(),0.0256895791757113,True,(),"(3,)",[141.68517   73.60064   54.102234],True,(),True,(),True,(),564184.5446247977,[5515.27796664 2864.99983112 2105.99923144],True,(),True,49439.0,True,(),True,17906.0,True,(),True,(),
3462,wss.68c81093796a5b2de3f7a74e12a274ef,{'Curtain'},1.0,True,(),0.001748222413626,True,(),"(3,)",[116.891655 132.87225   13.801201],True,(),True,(),True,(),214355.52296412227,[66863.14858391 76004.20230536  7894.41943567],True,(),True,18182563.0,True,(),True,22233.0,True,(),True,(),
3463,wss.68ca370d008b024653dcd60f1eba220,"{'MediaStorage', 'TvStand'}",2.0,True,(),0.0005599461677874926,True,(),"(3,)",[150.07939  49.79321  58.44449],True,(),True,(),True,(),436751.85050340206,[268024.67564517  88924.99469502 104375.1941922 ],True,(),True,156361.0,True,(),True,26475.0,True,(),True,(),
3464,wss.68d1e8f6aa7a714d98d5fc0473d00a1c,"{'Bed', 'PosterBed'}",2.0,True,(),0.0291593763019628,True,(),"(3,)",[193.96175 257.88815 232.54016],True,(),True,(),True,(),11631760.39494106,[6651.77979088 8844.0900563  7974.79882944],True,(),True,5182533.0,True,(),True,45490.0,True,(),True,(),
3465,wss.68d8a138f5b6c437ff2e373e12f9852b,{'Stool'},1.0,True,(),0.0645961381975035,True,(),"(3,)",[69.44064 79.77429 69.2445 ],True,(),True,(),True,(),383585.2917276905,[1074.99677129 1234.96995681 1071.96036686],True,(),True,255545.0,True,(),True,36242.0,True,(),True,(),
3466,wss.68ed85793b50ea5ed0c025aa023b723e,"{'_StanfordSceneDBModels', 'Computer', 'Desktop'}",3.0,True,(),0.0278368862941774,True,(),"(3,)",[20.487915 46.058075 48.575363],True,(),True,(),True,(),45837.36047822561,[ 735.9988033  1654.56992974 1744.99987127],True,(),True,423084.0,True,(),True,63215.0,True,(),True,(),
3467,wss.68f0347e95502ce0f78bdf37d618e97e,"{'DresserWithMirror', 'ChestOfDrawers', 'Dresser'}",3.0,True,(),0.0164967825352963,True,(),"(3,)",[123.875824 142.06898   37.309143],True,(),True,(),True,(),656600.3230473357,[7509.08995345 8611.9205182  2261.60118921],True,(),True,25469399.0,True,(),True,47834.0,True,(),True,(),
3468,wss.68fc29533c292d3535836c728d324152,"{'WallClock', 'Clock'}",2.0,True,(),0.0213735759509987,True,(),"(3,)",[63.17961  63.9524   18.952961],True,(),True,(),True,(),76579.20562023955,[2955.9681611  2992.12448804  886.74731095],True,(),True,53097.0,True,(),True,50780.0,True,(),True,(),
3469,wss.68ff153952368948b4eba5f9f157d8c8,"{'Airplane', '_Attributes'}",2.0,True,(),0.000159748883693863,True,(),"(3,)",[22.091019   7.8198195 21.448397 ],True,(),True,(),True,(),3705.162990997277,[138285.90528579  48950.69886676 134263.20424938],True,(),True,4311470.0,True,(),True,24275.0,True,(),True,(),
3470,wss.6907973366e2d8ca7f181d2694cd239b,{'Plate'},1.0,True,(),0.0063697886220494,True,(),"(3,)",[45.838657 11.466065 45.838657],True,(),True,(),True,(),24092.29484167371,[7196.2603031  1800.06993644 7196.2603031 ],True,(),True,6805923.0,True,(),True,34831.0,True,(),True,(),
3471,wss.6909da0ff58823615a82137b384b94e,{'Telephone'},1.0,True,(),0.0247714007534965,True,(),"(3,)",[31.416632 14.238036 25.511917],True,(),True,(),True,(),11411.764610900747,[1268.26223162  574.77718526 1029.89399969],True,(),True,1811361.0,True,(),True,43405.0,True,(),True,(),
3472,wss.6915bfd18001e31155034479f8a160c7,"{'Cabinet', 'Sideboard'}",2.0,True,(),0.0258866123016121,True,(),"(3,)",[152.87364   76.43695   45.862015],True,(),True,(),True,(),535906.578140604,[5905.50969817 2952.75987099 1771.64993494],True,(),True,1243935.0,True,(),True,37456.0,True,(),True,(),
3473,wss.691b10e17ba828e2b161f36d4e309050,{'Chair'},1.0,True,(),0.0312721214997262,True,(),"(3,)",[ 71.011795 102.84463  102.0084  ],True,(),True,(),True,(),744985.888532879,[2270.76998919 3288.70012867 3261.9596979 ],True,(),True,1306351.0,True,(),True,29104.0,True,(),True,(),
3474,wss.691f9a6b5ed418ce2e0e381869e0c221,"{'TV', '_AttributesTrain'}",2.0,True,(),0.0302857549617445,True,(),"(3,)",[91.811264 60.809856  5.961751],True,(),True,(),True,(),33284.633153467206,[3031.49992846 2007.86990705  196.85000448],True,(),True,34823.0,True,(),True,49398.0,True,(),True,(),
3475,wss.69257080fd87015369fb37a80cd44134,{'Couch'},1.0,True,(),0.0239159766611162,True,(),"(3,)",[223.58275  75.92366  70.20535],True,(),True,(),True,(),1191751.31006983,[9348.67737865 3174.60002056 2935.50002138],True,(),True,804669.0,True,(),True,37325.0,True,(),True,(),
3476,wss.692cda53e09fee2683fab87b95d22243,{'Chair'},1.0,True,(),0.0273456536624929,True,(),"(3,)",[ 53.829914 119.06544   94.605225],True,(),True,(),True,(),606351.6031216432,[1968.49980858 4354.09010403 3459.60737189],True,(),True,188853.0,True,(),True,38813.0,True,(),True,(),
3477,wss.692db5a6fb6cea2174649592553d1a1f,{'TV'},1.0,True,(),0.0069735115995828,True,(),"(3,)",[99.441025 47.53298   3.843667],True,(),True,(),True,(),18167.969402119215,[14259.82069148  6816.21867566   551.18098609],True,(),True,25524.0,True,(),True,40777.0,True,(),True,(),
3478,wss.693836c29e5fa6179a2988e955b5ae43,"{'_StanfordSceneDBModels', 'Bookcase', '7Shelves'}",3.0,True,(),0.0210986404695618,True,(),"(3,)",[ 33.226143 168.20764   23.258295],True,(),True,(),True,(),129988.07793440836,[1574.80018904 7972.43975235 1102.35989061],True,(),True,123818.0,True,(),True,30097.0,True,(),True,(),
